time,latitude,longitude,depth,mag,magType
2019-12-23T23:42:20.570Z,44.5855,-110.6041667,4.26,2.72,ml
2019-12-15T12:32:52.150Z,44.3985,-111.1401667,16.98,3.46,ml
2019-12-15T02:09:29.610Z,44.5881667,-110.6015,3.95,3.44,ml
2019-11-24T07:55:28.190Z,44.8416667,-110.6868333,5.82,2.8,ml
2019-10-27T19:13:29.370Z,44.7645,-110.8005,6.14,2.51,ml
2019-10-26T15:57:39.380Z,44.763,-110.7961667,4.77,2.59,ml
2019-10-16T17:08:30.740Z,44.7938333,-110.4901667,8.29,2.93,ml
2019-10-10T23:38:57.410Z,44.3196667,-110.8341667,5.02,2.54,ml
2019-08-29T22:24:12.580Z,44.3296667,-110.5333333,2.04,2.71,ml
2019-08-29T21:33:01.630Z,44.3323333,-110.5255,1.44,2.61,ml
2019-08-15T19:46:39.640Z,44.1276667,-110.3788333,7.39,3.51,ml
2019-07-23T06:40:29.440Z,44.5768333,-110.7571667,7.94,2.89,ml
2019-04-29T05:18:28.740Z,44.2948333,-110.6116667,2.99,2.59,ml
2019-03-13T13:13:30.320Z,44.5675,-110.7358333,7.86,2.83,ml
2019-03-04T17:16:43.810Z,44.6931667,-110.0821667,6.01,3.32,ml
2019-02-16T21:22:50.830Z,44.465,-111.0071667,8.19,3.09,ml
2019-01-23T10:05:57.520Z,44.2986667,-110.6803333,9.42,2.98,ml
2019-01-06T05:39:45.730Z,44.792,-110.2375,6.45,2.75,md
2019-01-06T05:39:31.650Z,44.7566667,-110.2405,6.87,2.6,md
2019-01-06T05:39:06.730Z,44.741,-110.25,2.08,2.58,md
2019-01-06T05:38:42.460Z,44.7526667,-110.2343333,8.79,2.78,ml
2018-12-31T10:21:22.880Z,44.5685,-110.4931667,2.52,2.75,ml
2018-12-31T10:21:08.830Z,44.573,-110.4863333,4.89,2.6,md
2018-12-31T07:25:45.310Z,44.5718333,-110.5008333,4.79,2.7,ml
2018-10-21T21:07:06.940Z,44.3471667,-110.305,10.06,2.7,ml
2018-10-13T13:52:54.800Z,44.7476667,-111.0383333,6.82,2.62,ml
2018-10-04T08:47:10.890Z,44.7535,-110.9843333,9.78,2.69,ml
2018-09-11T13:30:53.520Z,44.8608333,-110.4288333,10.65,2.85,ml
2018-08-07T10:19:57.430Z,44.6833333,-110.0418333,14.72,2.51,md
2018-07-05T01:09:30.890Z,44.3715,-110.4275,11.11,2.5,ml
2018-05-25T08:04:21.770Z,44.7615,-111.1271667,9.89,2.59,ml
2018-05-06T14:54:02.890Z,44.7516667,-110.9641667,10.75,3.05,ml
2018-04-07T09:40:44.050Z,44.7583333,-111.1176667,10.18,2.68,ml
2018-04-05T13:22:31.020Z,44.7585,-111.1235,11.27,2.52,ml
2018-02-25T15:10:21.400Z,44.7535,-110.9953333,6.3,3.04,ml
2018-02-23T05:24:50.740Z,44.749,-110.9938333,9.48,2.73,ml
2018-02-22T22:26:42.570Z,44.7481667,-110.9931667,9.3,2.62,ml
2018-02-22T21:17:22.890Z,44.7505,-110.9951667,10.22,2.65,ml
2018-02-22T08:49:07.830Z,44.7508333,-110.9935,10.03,2.61,ml
2018-02-21T00:38:16.530Z,44.734,-111.0111667,9.08,2.68,ml
2018-02-20T18:45:15.600Z,44.735,-111.008,8.46,2.54,ml
2018-02-19T02:12:59.160Z,44.7401667,-110.9985,7.71,2.52,ml
2018-02-18T17:43:06.530Z,44.7426667,-110.9826667,7.76,2.82,ml
2018-02-18T17:34:17.760Z,44.7501667,-110.9815,10.15,2.76,ml
2018-02-18T15:46:31.780Z,44.7401667,-110.9931667,6.42,2.51,ml
2018-02-18T15:29:16.260Z,44.7446667,-110.9973333,9.83,3.12,ml
2018-02-18T15:23:53.880Z,44.744,-110.9933333,9.92,2.66,ml
2018-02-18T15:17:17.100Z,44.7446667,-110.9926667,10.31,2.93,ml
2018-02-18T14:17:07.210Z,44.7415,-110.9895,10.12,2.7,ml
2018-02-18T13:49:55.090Z,44.7455,-110.9848333,9.85,2.91,ml
2018-02-18T09:16:46.780Z,44.7383333,-110.9853333,7.18,2.6,ml
2018-02-18T06:10:15.300Z,44.7381667,-110.9878333,6,2.69,ml
2018-02-18T05:55:30.780Z,44.7315,-110.9783333,6.28,2.6,ml
2018-02-18T05:53:02.480Z,44.7443333,-110.9946667,9.97,2.89,md
2018-02-18T05:37:46.530Z,44.746,-110.9903333,9.89,3.11,md
2018-02-18T05:32:53.480Z,44.7343333,-110.9841667,6.56,2.54,ml
2018-02-18T05:30:59.010Z,44.7406667,-110.9856667,7.05,2.57,ml
2018-02-18T04:47:55.510Z,44.7403333,-110.9815,5.87,2.6,ml
2018-02-18T04:28:28.670Z,44.7426667,-110.9865,9.15,2.73,ml
2018-02-17T17:48:40.010Z,44.7433333,-111.0001667,9.05,2.66,ml
2018-02-15T18:41:06.020Z,44.7378333,-111.007,8.44,2.58,ml
2017-09-26T06:31:10.180Z,44.8206667,-110.6513333,6.96,2.87,ml
2017-09-17T05:38:44.050Z,44.3023333,-110.8416667,7.53,3.15,ml
2017-08-27T20:34:42.050Z,44.7856667,-111.0145,12.95,2.8,ml
2017-08-27T19:47:53.560Z,44.7896667,-111.0108333,11.24,2.83,ml
2017-08-22T05:44:16.540Z,44.3288333,-110.3251667,7.72,2.52,ml
2017-08-21T03:00:48.960Z,44.8103333,-111.0883333,9.42,3.27,ml
2017-08-20T19:23:27.800Z,44.808,-111.0851667,9.83,2.61,ml
2017-08-15T02:03:00.360Z,44.788,-111.048,8.63,3.02,ml
2017-08-14T14:04:56.690Z,44.5766667,-110.7643333,5.97,2.69,ml
2017-08-10T14:41:33.190Z,44.7851667,-111.05,9,2.99,ml
2017-08-07T14:08:09.740Z,44.7938333,-111.0511667,7.85,2.64,ml
2017-08-06T21:51:09.260Z,44.7931667,-111.0546667,7.8,2.53,ml
2017-08-05T18:04:36.510Z,44.7938333,-111.0538333,8.06,2.78,ml
2017-08-05T17:36:00.670Z,44.7881667,-111.0188333,10.49,2.69,ml
2017-08-05T16:57:50.920Z,44.7925,-111.0715,8.46,2.69,ml
2017-08-05T15:55:07.330Z,44.7855,-111.0125,10.49,2.59,ml
2017-08-05T14:59:57.480Z,44.797,-111.0091667,13.07,2.78,ml
2017-08-05T11:53:34.620Z,44.796,-111.0728333,8.27,2.61,ml
2017-08-05T11:17:11.840Z,44.7973333,-111.0706667,8.48,3.26,ml
2017-08-03T18:38:52.330Z,44.8016667,-111.071,8.14,2.75,ml
2017-08-03T09:57:08.410Z,44.7883333,-111.0283333,10.85,2.9,ml
2017-08-03T03:15:54.720Z,44.7915,-111.022,10.84,2.64,ml
2017-08-03T03:02:07.820Z,44.7895,-111.0181667,10.87,2.55,ml
2017-08-03T00:18:17.330Z,44.8043333,-111.0661667,7.78,2.84,ml
2017-08-01T15:15:43.660Z,44.8033333,-111.0736667,7.51,2.8,ml
2017-08-01T13:16:12.730Z,44.8021667,-111.0778333,7.35,3.12,ml
2017-07-26T04:58:08.240Z,44.2385,-110.7891667,3.44,2.56,ml
2017-07-26T04:57:10.040Z,44.2373333,-110.7853333,2.97,2.65,ml
2017-07-18T20:52:45.190Z,44.7935,-111.035,9.93,2.88,ml
2017-07-18T20:51:34.520Z,44.7791667,-111.0226667,7.74,2.56,ml
2017-07-18T20:40:24.960Z,44.7915,-111.04,10.22,2.83,ml
2017-07-18T20:31:10.470Z,44.7875,-111.0378333,10.51,3.61,ml
2017-07-17T14:05:06.930Z,44.7561667,-111.0048333,5.32,2.5,md
2017-07-16T17:28:51.930Z,44.7611667,-111.0118333,7,2.76,ml
2017-07-16T17:21:06.600Z,44.7628333,-111.0103333,7.85,3.35,ml
2017-07-16T16:30:38.100Z,44.7628333,-111.0121667,7.75,2.93,ml
2017-07-12T02:44:31.690Z,44.7888333,-111.0275,9.52,2.53,ml
2017-07-09T06:57:28.800Z,44.8015,-111.0065,7.56,2.53,ml
2017-07-09T03:04:35.840Z,44.7863333,-111.0061667,5.18,2.77,ml
2017-07-08T21:30:02.810Z,44.7968333,-111.0008333,7.3,2.75,ml
2017-07-06T03:33:55.910Z,44.7815,-111.0245,8.38,2.51,ml
2017-06-26T22:35:10.950Z,44.8036667,-111.0208333,7.38,2.71,ml
2017-06-24T14:36:31.900Z,44.7865,-111.0186667,10.22,2.56,ml
2017-06-24T07:03:25.370Z,44.7816667,-111.0208333,9.55,2.56,ml
2017-06-21T22:16:27.530Z,44.7868333,-111.043,9.32,2.92,ml
2017-06-21T17:31:16.510Z,44.7826667,-111.0155,9.62,2.69,ml
2017-06-19T03:12:10.930Z,44.7856667,-111.0246667,10.49,2.97,ml
2017-06-18T11:23:44.510Z,44.7968333,-111.0391667,11.32,2.63,ml
2017-06-18T07:21:19.230Z,44.8081667,-111.0153333,7.42,2.71,ml
2017-06-18T01:28:32.010Z,44.7911667,-111.0371667,9.81,2.83,ml
2017-06-17T00:40:36.290Z,44.7888333,-111.0258333,9.81,2.53,ml
2017-06-16T22:48:07.280Z,44.7853333,-111.0373333,8.94,3.01,ml
2017-06-16T13:17:41.880Z,44.7881667,-111.0205,10.23,2.56,ml
2017-06-16T12:40:40.940Z,44.768,-111.0201667,7.11,2.72,ml
2017-06-16T08:02:02.070Z,44.7936667,-111.0438333,9.66,2.78,ml
2017-06-16T01:46:27.450Z,44.7871667,-111.0365,9.79,2.94,ml
2017-06-16T01:03:15.140Z,44.7758333,-111.0386667,9.46,3.09,ml
2017-06-16T01:02:52.820Z,44.7803333,-111.0331667,9.31,2.74,ml
2017-06-16T00:55:18.410Z,44.7846667,-111.0353333,9.3,2.73,ml
2017-06-16T00:48:46.940Z,44.7813333,-111.0331667,9.3,4.36,ml
2017-06-14T06:15:07.060Z,44.7785,-111.0226667,9.2,2.58,ml
2017-06-14T03:00:29.760Z,44.7858333,-111.0275,9.6,2.92,ml
2017-06-13T11:28:39.510Z,44.791,-111.0331667,10.54,2.71,ml
2017-06-13T07:26:50.300Z,44.7858333,-111.034,10.19,2.72,ml
2017-06-12T22:54:55.650Z,44.7825,-111.0386667,10.56,3.22,ml
2017-06-12T18:24:00.810Z,44.7741667,-111.0245,8.09,2.89,ml
2017-06-12T16:48:09.860Z,44.7801667,-111.0256667,9,2.71,ml
2017-06-12T16:46:47.050Z,44.7848333,-111.024,11.09,3.13,ml
2017-06-12T16:46:37.130Z,44.7866667,-111.0303333,10.83,2.86,ml
2017-06-02T02:29:32.680Z,44.7876667,-110.7748333,4.28,2.56,ml
2017-05-07T13:03:46.270Z,44.7648333,-111.0025,7.72,2.91,ml
2017-05-06T05:58:39.010Z,44.7603333,-111.004,8.74,2.62,ml
2017-03-30T03:05:28.490Z,44.664,-109.9693333,13.36,2.85,ml
2017-03-05T17:44:45.840Z,44.7978333,-110.8881667,6.28,2.55,ml
2017-03-02T02:44:02.180Z,44.798,-110.8843333,5.5,2.6,ml
2017-01-23T20:53:53.850Z,44.6176667,-110.3795,4.35,2.91,ml
2017-01-20T16:37:32.000Z,44.8011667,-110.9933333,7.94,3.32,ml
2017-01-07T09:57:20.520Z,44.2331667,-110.7696667,4.14,3.35,ml
2016-11-26T14:53:50.110Z,44.652,-110.4311667,3.68,2.89,ml
2016-11-25T05:47:51.300Z,44.3493333,-110.654,3.33,2.89,ml
2016-11-25T05:10:52.150Z,44.3558333,-110.6623333,3.9,2.55,ml
2016-11-25T02:49:28.360Z,44.355,-110.6595,4.16,2.55,ml
2016-11-21T08:13:59.710Z,44.8036667,-110.487,2.51,2.58,ml
2016-11-15T23:48:19.730Z,44.3315,-110.8518333,11.2,2.51,ml
2016-09-27T17:19:50.240Z,44.1143333,-110.3873333,7.28,2.52,ml
2016-09-25T17:50:15.450Z,44.7505,-111.134,11.15,2.58,ml
2016-09-25T16:46:34.570Z,44.7488333,-111.131,11,2.79,ml
2016-09-20T14:59:32.020Z,44.614,-111.168,9.03,2.58,ml
2016-06-30T09:41:08.790Z,44.2073333,-110.7768333,0.24,2.94,ml
2016-05-27T20:02:01.900Z,44.7361667,-111.0156667,8.37,2.52,ml
2016-01-31T06:18:12.180Z,44.4778333,-110.4285,4.48,2.53,ml
2015-11-24T23:06:24.570Z,44.7845,-110.4225,2.04,2.76,ml
2015-11-17T12:57:58.270Z,44.6763333,-110.0078333,14.83,2.67,md
2015-06-21T22:40:41.550Z,44.635,-110.7363333,8,2.55,ml
2015-05-18T23:00:51.240Z,44.5855,-110.3756667,4.29,3.04,ml
2014-10-29T21:55:06.190Z,44.2601667,-110.6555,6.83,2.71,ml
2014-09-24T09:41:51.840Z,44.8521667,-110.6863333,6.19,3.22,ml
2014-07-06T15:54:12.400Z,44.5918,-110.721,9.4,2.5,Ml
2014-07-06T15:46:12.400Z,44.584,-110.7188,-0.1,2.5,Ml
2014-06-04T21:22:31.600Z,44.787,-110.7647,9.2,3.4,Ml
2014-06-04T15:20:57.000Z,44.7998,-110.772,6.2,2.5,Ml
2014-06-04T12:16:03.000Z,44.7875,-110.7657,7.7,3.5,Ml
2014-06-03T09:52:52.000Z,44.7828,-110.7592,7.6,3.1,Ml
2014-06-03T09:39:25.200Z,44.7857,-110.7635,9,2.9,Ml
2014-06-03T09:33:27.700Z,44.7963,-110.7657,10.3,3.4,Ml
2014-05-31T22:25:00.600Z,44.7905,-110.7765,4.7,3.5,Ml
2014-05-31T18:39:51.800Z,44.7853,-110.7695,4.5,2.8,Ml
2014-05-31T08:02:13.100Z,44.7867,-110.7652,4.7,2.6,Ml
2014-04-09T02:33:59.680Z,44.6503333,-110.4356667,5.18,2.67,ml
2014-04-06T01:19:29.340Z,44.7281667,-110.7735,5.06,2.84,ml
2014-04-03T11:09:26.190Z,44.5263333,-111.1413333,14.38,2.52,ml
2014-04-01T04:32:45.790Z,44.7508333,-110.6558333,3.64,3.13,ml
2014-03-30T17:39:24.440Z,44.764,-110.719,4.46,2.86,ml
2014-03-30T17:37:31.530Z,44.777,-110.7135,5.08,2.69,ml
2014-03-30T15:12:24.330Z,44.7805,-110.7218333,3.48,3.66,ml
2014-03-30T15:07:49.050Z,44.7883333,-110.7051667,5.12,3.36,ml
2014-03-30T14:21:03.830Z,44.7766667,-110.6836667,4.18,2.61,ml
2014-03-30T13:56:41.020Z,44.761,-110.7151667,3.88,2.93,ml
2014-03-30T13:30:52.090Z,44.7696667,-110.688,4.39,3.55,ml
2014-03-30T13:28:15.850Z,44.7958333,-110.665,3.75,2.64,ml
2014-03-30T13:23:56.190Z,44.7621667,-110.688,3.97,2.65,ml
2014-03-30T12:34:39.160Z,44.7721667,-110.6846667,5.62,4.83,mw
2014-03-30T12:18:58.490Z,44.767,-110.6825,3.59,2.5,ml
2014-03-30T10:36:25.970Z,44.7716667,-110.6838333,3.94,3.36,ml
2014-03-30T06:23:48.500Z,44.7871667,-110.676,4.07,2.97,ml
2014-03-26T23:59:00.890Z,44.8006667,-110.7776667,4.52,3.53,ml
2014-03-26T19:14:36.760Z,44.8045,-110.7725,6.37,3,ml
2014-03-01T18:44:40.470Z,44.7363333,-110.777,10.24,2.88,ml
2014-02-18T11:08:36.950Z,44.7228333,-110.638,6.76,2.85,ml
2014-02-15T10:23:53.340Z,44.7741667,-111.0835,8.15,3,ml
2014-02-13T23:37:41.200Z,44.72,-110.6441667,6.07,2.74,ml
2014-02-11T23:03:16.770Z,44.7463333,-110.795,10.77,3.47,ml
2014-02-03T03:01:27.970Z,44.7286667,-110.8031667,7.77,2.68,ml
2014-01-12T01:46:59.170Z,44.8061667,-110.5228333,8.74,3.37,ml
2014-01-06T09:14:12.150Z,44.7576667,-110.7793333,9.5,3.45,ml
2014-01-06T09:00:11.850Z,44.7443333,-110.786,6.46,2.6,ml
2013-11-25T21:10:55.300Z,44.8221667,-111.0273333,10.6,2.99,ml
2013-11-24T07:18:36.150Z,44.813,-111.0168333,9.75,3.13,ml
2013-11-23T23:03:06.950Z,44.8128333,-111.0198333,10.09,2.95,ml
2013-11-23T20:47:35.930Z,44.8143333,-111.0201667,10.6,3.36,ml
2013-11-23T20:38:12.510Z,44.8176667,-111.0203333,11.58,2.74,ml
2013-11-23T20:26:15.410Z,44.8155,-111.017,9.47,2.54,ml
2013-11-23T20:23:48.640Z,44.8143333,-111.0225,10.1,2.94,ml
2013-11-23T20:01:04.020Z,44.817,-111.0143333,9.74,2.5,ml
2013-10-30T05:58:35.620Z,44.6535,-110.428,4.92,2.85,ml
2013-10-05T14:09:23.530Z,44.5681667,-110.847,7.45,2.82,ml
2013-09-24T10:24:24.000Z,44.734,-110.7765,5.29,3.17,ml
2013-09-23T08:32:50.630Z,44.232,-110.7626667,5.14,2.66,ml
2013-09-15T17:07:25.210Z,44.619,-110.7988333,1.56,2.57,ml
2013-09-15T15:53:02.700Z,44.5613,-110.8242,10.5,3.6,Ml
2013-09-15T11:17:30.080Z,44.559,-110.8173333,7.23,2.7,ml
2013-09-15T11:13:15.370Z,44.5593333,-110.8266667,10,2.66,ml
2013-09-15T11:11:00.860Z,44.5856667,-110.8301667,7.4,3.24,ml
2013-09-15T11:10:19.350Z,44.562,-110.8198333,8.37,3.43,ml
2013-09-13T12:58:39.850Z,44.7456667,-110.7788333,8.5,2.85,ml
2013-09-13T12:56:00.720Z,44.7523,-110.7893,4.11,3.7,mwr
2013-09-13T12:56:00.720Z,44.7523333,-110.7893333,4.11,3.48,ml
2013-09-13T12:55:57.950Z,44.7403333,-110.7791667,6.46,2.85,ml
2013-09-13T07:50:58.070Z,44.5633333,-110.8071667,3.91,2.57,md
2013-09-11T05:42:15.290Z,44.7966667,-111.008,10.19,2.69,ml
2013-09-10T12:57:51.150Z,44.3233333,-110.6193333,7.09,3.09,ml
2013-09-10T12:46:12.060Z,44.3228333,-110.6198333,6.95,3.31,ml
2013-09-09T01:34:48.530Z,44.8145,-110.5241667,9.21,2.72,ml
2013-09-01T09:45:36.830Z,44.5861667,-110.379,2.12,2.71,ml
2013-08-03T03:27:51.360Z,44.8305,-110.9436667,9.79,2.87,ml
2013-07-02T12:39:20.130Z,44.7618333,-111.0551667,9.95,2.87,ml
2013-07-01T11:21:02.490Z,44.7546667,-110.9185,10.68,2.65,ml
2013-07-01T10:49:07.980Z,44.7606667,-110.9168333,13.97,3.08,ml
2013-06-30T22:01:18.390Z,44.7628333,-111.071,11.5,2.51,ml
2013-06-30T15:17:44.950Z,44.7565,-110.9128333,13.53,2.71,ml
2013-05-07T20:08:54.320Z,44.5896667,-110.971,8.74,2.5,ml
2013-05-07T13:22:33.700Z,44.5868333,-110.965,8.6,2.99,ml
2013-05-06T01:14:48.790Z,44.5815,-110.9701667,10.06,2.83,ml
2013-05-03T10:43:10.090Z,44.6856667,-110.0441667,4.95,2.86,ml
2013-04-16T09:46:48.420Z,44.32,-110.6751667,4.06,2.94,ml
2013-04-09T09:33:42.320Z,44.661,-110.4606667,0.86,3.05,ml
2013-03-31T17:41:08.670Z,44.8056667,-110.9995,11.26,3.27,ml
2012-12-15T19:25:29.110Z,44.6581667,-109.9395,10.59,2.62,ml
2012-12-13T21:36:32.230Z,44.3431667,-110.6606667,5.41,2.5,ml
2012-10-28T00:51:02.640Z,44.619,-110.6543333,4.44,2.6,md
2012-10-28T00:49:48.640Z,44.601,-110.6408333,3.42,2.67,md
2012-10-20T22:58:15.500Z,44.3708333,-110.6273333,4.7,2.5,ml
2012-10-15T04:02:15.470Z,44.3918333,-111.0478333,8.91,3.1,ml
2012-10-15T03:45:20.560Z,44.396,-111.043,10.17,2.76,ml
2012-10-15T03:22:33.100Z,44.396,-111.072,15.55,2.61,ml
2012-10-15T03:20:45.080Z,44.3905,-111.0393333,11.7,3.12,ml
2012-10-15T03:19:52.080Z,44.391,-111.0411667,3.51,2.62,ml
2012-10-15T03:11:41.610Z,44.3898333,-111.0448333,13.59,2.51,ml
2012-10-15T03:05:44.390Z,44.4036667,-111.0501667,16.9,2.51,md
2012-10-15T02:54:52.400Z,44.3938333,-111.0435,12.42,3.16,ml
2012-10-15T02:52:58.360Z,44.3771667,-111.0085,11.66,2.6,md
2012-10-15T02:52:16.060Z,44.3926667,-111.0288333,12.55,2.52,ml
2012-09-24T13:56:52.670Z,44.7625,-110.7723333,6.99,2.53,ml
2012-09-05T22:52:50.710Z,44.7766667,-110.9323333,8.67,3.51,ml
2012-08-07T05:07:13.790Z,44.753,-111.0948333,10.18,3.19,ml
2012-07-14T23:32:25.980Z,44.75,-111.0978333,9.71,2.57,ml
2012-07-04T15:20:08.110Z,44.6186667,-111.1923333,13.4,2.84,ml
2012-06-18T03:27:40.850Z,44.6615,-110.4118333,5.73,2.69,ml
2012-01-17T08:32:46.310Z,44.7395,-111.0123333,6.88,2.52,ml
2011-12-08T05:40:32.680Z,45.0346667,-110.3811667,16.91,2.52,ml
2011-11-22T18:09:40.270Z,44.4575,-110.9723333,5.39,3.06,ml
2011-05-19T22:21:59.470Z,44.7535,-111.1996667,10.82,2.57,ml
2011-05-08T04:32:19.340Z,44.7985,-110.9821667,10.68,3.13,ml
2010-10-27T04:33:23.650Z,44.611,-110.995,12.16,2.53,ml
2010-06-26T00:07:51.470Z,44.2471667,-110.7716667,4.67,2.84,ml
2010-04-06T03:32:09.050Z,44.5993333,-110.9963333,8.95,2.87,ml
2010-04-05T14:48:00.210Z,44.5983333,-110.9786667,8.36,3.01,ml
2010-04-05T10:38:45.030Z,44.6001667,-110.9876667,9.01,2.82,ml
2010-04-04T03:15:50.920Z,44.5981667,-110.9903333,7.76,3.29,ml
2010-03-30T01:35:55.210Z,44.7901667,-110.3373333,4.56,2.72,ml
2010-02-03T03:25:15.470Z,44.5551667,-110.9423333,7.01,2.55,ml
2010-02-03T02:44:11.440Z,44.5526667,-110.9231667,6.61,2.9,ml
2010-02-03T02:31:45.650Z,44.5555,-110.938,8.37,3.12,ml
2010-02-02T23:10:43.310Z,44.5493333,-110.9373333,9.05,2.5,ml
2010-02-01T17:38:26.080Z,44.5836667,-110.9778333,9.36,2.78,ml
2010-02-01T12:17:51.300Z,44.5828333,-110.9791667,9.13,2.87,ml
2010-02-01T08:10:41.070Z,44.5815,-110.9786667,8.67,2.59,ml
2010-01-31T19:49:33.400Z,44.5843333,-110.6128333,6.54,2.96,ml
2010-01-31T06:55:00.850Z,44.5711667,-110.9566667,11.91,2.86,ml
2010-01-28T18:03:34.820Z,44.5725,-110.9658333,11.39,2.79,ml
2010-01-28T08:46:14.450Z,44.5713333,-110.9645,10.4,3.22,ml
2010-01-27T19:52:15.630Z,44.5713333,-110.9595,11.7,3.03,ml
2010-01-27T18:28:21.670Z,44.5708333,-110.962,11.73,2.89,ml
2010-01-27T01:46:16.910Z,44.5603333,-110.9583333,11.23,2.65,ml
2010-01-27T01:44:21.200Z,44.5548333,-110.955,10.33,2.78,ml
2010-01-27T01:28:41.120Z,44.5648333,-110.961,11.59,3.11,ml
2010-01-27T00:41:42.350Z,44.5601667,-110.962,11.97,2.55,ml
2010-01-25T12:34:09.410Z,44.5621667,-110.9561667,11.86,2.62,ml
